human, 1.000000, 0.000000
coach, 1.000000, 0.000000
queue, 1.000000, 0.000000
empti, 1.000000, 0.000000
america, 0.000000, 1.000000
made, 0.616505, 0.383495
mine, 0.600000, 0.400000
app, 0.678571, 0.321429
photo, 0.000000, 1.000000
merger, 1.000000, 0.000000
nothappi, 1.000000, 0.000000
state, 1.000000, 0.000000
cc, 1.000000, 0.000000
claim, 0.830357, 0.169643
rt, 0.282609, 0.717391
due, 0.879167, 0.120833
much, 0.407080, 0.592920
understaf, 1.000000, 0.000000
care, 0.739130, 0.260870
understand, 0.803419, 0.196581
a, 0.701137, 0.298863
thing, 0.656250, 0.343750
same, 0.740506, 0.259494
live, 0.642857, 0.357143
so, 0.610670, 0.389330
song, 0.000000, 1.000000
fan, 0.000000, 1.000000
saw, 0.357143, 0.642857
leg, 0.716981, 0.283019
almost, 0.884211, 0.115789
trueblu, 0.000000, 1.000000
incompet, 1.000000, 0.000000
e, 1.000000, 0.000000
own, 0.807018, 0.192982
intl, 1.000000, 0.000000
hold, 0.947917, 0.052083
travel, 0.588076, 0.411924
baggag, 0.825893, 0.174107
couldnt, 0.883495, 0.116505
finger, 0.000000, 1.000000
drunk, 1.000000, 0.000000
phoenix, 0.576923, 0.423077
funer, 1.000000, 0.000000
favorit, 0.000000, 1.000000
told, 0.912548, 0.087452
dfwairport, 0.000000, 1.000000
last, 0.746711, 0.253289
ticket, 0.620513, 0.379487
flightlat, 0.716216, 0.283784
includ, 0.448276, 0.551724
ani, 0.542923, 0.457077
c, 0.477273, 0.522727
middl, 0.685714, 0.314286
remov, 1.000000, 0.000000
unfortun, 1.000000, 0.000000
non, 1.000000, 0.000000
cut, 1.000000, 0.000000
respond, 0.764706, 0.235294
big, 0.535211, 0.464789
number, 0.656126, 0.343874
luck, 0.611111, 0.388889
folk, 0.612903, 0.387097
rdu, 0.566667, 0.433333
gt, 0.714286, 0.285714
when, 0.728549, 0.271451
buffalo, 1.000000, 0.000000
ahead, 1.000000, 0.000000
alon, 1.000000, 0.000000
extrem, 1.000000, 0.000000
diff, 1.000000, 0.000000
futur, 0.575000, 0.425000
myself, 1.000000, 0.000000
least, 0.837209, 0.162791
choic, 1.000000, 0.000000
said, 0.846591, 0.153409
would, 0.664207, 0.335793
life, 0.618182, 0.381818
takeoff, 1.000000, 0.000000
keep, 0.684492, 0.315508
fine, 1.000000, 0.000000
appear, 1.000000, 0.000000
system, 0.925000, 0.075000
pilot, 0.683453, 0.316547
chairman, 1.000000, 0.000000
way, 0.603352, 0.396648
onc, 0.710145, 0.289855
by, 0.740933, 0.259067
tonight, 0.544304, 0.455696
dollar, 1.000000, 0.000000
possibl, 0.530864, 0.469136
overhead, 1.000000, 0.000000
extra, 0.835052, 0.164948
came, 1.000000, 0.000000
cost, 0.750000, 0.250000
main, 1.000000, 0.000000
afford, 1.000000, 0.000000
angri, 1.000000, 0.000000
chanc, 0.436782, 0.563218
unreal, 1.000000, 0.000000
place, 0.774194, 0.225806
husband, 0.705882, 0.294118
awar, 1.000000, 0.000000
run, 0.641975, 0.358025
compens, 1.000000, 0.000000
right, 0.642857, 0.357143
for, 0.677722, 0.322278
funni, 1.000000, 0.000000
nobodi, 1.000000, 0.000000
i, 0.668676, 0.331324
volum, 1.000000, 0.000000
disconnect, 1.000000, 0.000000
wouldnt, 0.814815, 0.185185
earli, 0.698925, 0.301075
process, 0.745455, 0.254545
mention, 1.000000, 0.000000
imagin, 0.000000, 1.000000
now, 0.802187, 0.197813
light, 1.000000, 0.000000
americanair, 0.574468, 0.425532
some, 0.634021, 0.365979
everyon, 0.781609, 0.218391
custom, 0.820541, 0.179459
complain, 1.000000, 0.000000
notif, 1.000000, 0.000000
account, 0.712644, 0.287356
unbeliev, 1.000000, 0.000000
card, 0.602273, 0.397727
las, 0.511111, 0.488889
offici, 1.000000, 0.000000
summer, 0.000000, 1.000000
took, 0.747253, 0.252747
say, 0.804348, 0.195652
sorri, 0.730000, 0.270000
mia, 1.000000, 0.000000
etc, 1.000000, 0.000000
fun, 0.588235, 0.411765
cloth, 1.000000, 0.000000
remind, 0.000000, 1.000000
drink, 0.605263, 0.394737
import, 1.000000, 0.000000
pleasant, 0.000000, 1.000000
receipt, 0.615385, 0.384615
midnight, 1.000000, 0.000000
fit, 1.000000, 0.000000
selfi, 0.000000, 1.000000
were, 0.739837, 0.260163
stuff, 1.000000, 0.000000
jetblu, 0.378641, 0.621359
embarrass, 1.000000, 0.000000
prevent, 1.000000, 0.000000
into, 0.650000, 0.350000
your, 0.764644, 0.235356
journal, 0.000000, 1.000000
premier, 0.615385, 0.384615
track, 1.000000, 0.000000
seat, 0.735294, 0.264706
unfriendlyski, 1.000000, 0.000000
know, 0.575130, 0.424870
though, 0.582418, 0.417582
bwi, 0.585366, 0.414634
late, 0.885714, 0.114286
concern, 0.720930, 0.279070
fals, 1.000000, 0.000000
plz, 1.000000, 0.000000
economi, 1.000000, 0.000000
dont, 0.826613, 0.173387
continu, 0.791667, 0.208333
updat, 0.733333, 0.266667
choos, 1.000000, 0.000000
trip, 0.624454, 0.375546
pass, 0.551181, 0.448819
chang, 0.688596, 0.311404
feb, 0.594595, 0.405405
desk, 0.776316, 0.223684
broken, 1.000000, 0.000000
guess, 0.777778, 0.222222
submit, 0.702703, 0.297297
mobil, 0.645161, 0.354839
absurd, 1.000000, 0.000000
unhelp, 1.000000, 0.000000
plenti, 1.000000, 0.000000
serv, 1.000000, 0.000000
reach, 1.000000, 0.000000
from, 0.618887, 0.381113
taken, 0.627907, 0.372093
order, 0.642857, 0.357143
fli, 0.588321, 0.411679
rule, 1.000000, 0.000000
clue, 1.000000, 0.000000
us, 0.704185, 0.295815
design, 1.000000, 0.000000
disast, 1.000000, 0.000000
mother, 1.000000, 0.000000
customerservic, 1.000000, 0.000000
first, 0.605364, 0.394636
guarante, 1.000000, 0.000000
more, 0.750636, 0.249364
view, 0.000000, 1.000000
wors, 1.000000, 0.000000
sw, 0.574468, 0.425532
unitedairlin, 1.000000, 0.000000
five, 1.000000, 0.000000
whose, 1.000000, 0.000000
legroom, 1.000000, 0.000000
staff, 0.725275, 0.274725
fact, 1.000000, 0.000000
uk, 0.476190, 0.523810
abl, 0.593220, 0.406780
repres, 1.000000, 0.000000
phx, 0.703704, 0.296296
ive, 0.867069, 0.132931
phone, 0.865169, 0.134831
girl, 0.000000, 1.000000
disappear, 1.000000, 0.000000
improv, 1.000000, 0.000000
money, 0.861702, 0.138298
poor, 1.000000, 0.000000
kept, 1.000000, 0.000000
frm, 1.000000, 0.000000
overbook, 1.000000, 0.000000
home, 0.655290, 0.344710
happen, 0.777778, 0.222222
talk, 0.830769, 0.169231
passeng, 0.753363, 0.246637
connect, 0.790997, 0.209003
is, 0.744818, 0.255182
ual, 1.000000, 0.000000
fast, 0.000000, 1.000000
sent, 0.518919, 0.481081
austin, 0.371429, 0.628571
outsid, 1.000000, 0.000000
callback, 1.000000, 0.000000
apolog, 0.835294, 0.164706
damn, 1.000000, 0.000000
size, 1.000000, 0.000000
email, 0.697509, 0.302491
ugh, 1.000000, 0.000000
may, 0.582090, 0.417910
deliveri, 1.000000, 0.000000
ny, 1.000000, 0.000000
termin, 0.634921, 0.365079
layov, 1.000000, 0.000000
courtesi, 1.000000, 0.000000
few, 0.409836, 0.590164
destinationdragon, 0.148148, 0.851852
cours, 0.551724, 0.448276
onlin, 0.818653, 0.181347
els, 1.000000, 0.000000
land, 0.683616, 0.316384
rout, 0.410714, 0.589286
attempt, 1.000000, 0.000000
soon, 0.439394, 0.560606
note, 0.694444, 0.305556
where, 0.751351, 0.248649
sfo, 0.581633, 0.418367
nc, 1.000000, 0.000000
addit, 1.000000, 0.000000
standbi, 0.673469, 0.326531
refus, 1.000000, 0.000000
give, 0.739316, 0.260684
rather, 1.000000, 0.000000
pdx, 0.000000, 1.000000
cheap, 1.000000, 0.000000
jetway, 1.000000, 0.000000
san, 0.535211, 0.464789
moment, 0.000000, 1.000000
daili, 0.000000, 1.000000
forc, 1.000000, 0.000000
simpli, 1.000000, 0.000000
x, 1.000000, 0.000000
safe, 0.351351, 0.648649
could, 0.637131, 0.362869
six, 1.000000, 0.000000
most, 0.750000, 0.250000
abov, 0.000000, 1.000000
reschedul, 0.857143, 0.142857
part, 0.641026, 0.358974
piss, 1.000000, 0.000000
smile, 0.000000, 1.000000
award, 0.509804, 0.490196
decid, 1.000000, 0.000000
thx, 0.403846, 0.596154
flyfi, 0.000000, 1.000000
site, 0.736842, 0.263158
bin, 1.000000, 0.000000
practic, 1.000000, 0.000000
parti, 0.000000, 1.000000
basic, 1.000000, 0.000000
if, 0.646580, 0.353420
shouldnt, 1.000000, 0.000000
flightl, 0.879612, 0.120388
s, 0.531915, 0.468085
ceo, 0.227273, 0.772727
quit, 1.000000, 0.000000
hit, 1.000000, 0.000000
realiz, 1.000000, 0.000000
cheer, 0.000000, 1.000000
dmed, 0.000000, 1.000000
half, 1.000000, 0.000000
treat, 0.844156, 0.155844
welcom, 0.000000, 1.000000
ice, 0.548387, 0.451613
handler, 1.000000, 0.000000
yep, 1.000000, 0.000000
prompt, 0.000000, 1.000000
time, 0.776025, 0.223975
seen, 0.685714, 0.314286
under, 0.571429, 0.428571
no, 0.875342, 0.124658
mad, 1.000000, 0.000000
anoth, 0.793358, 0.206642
snack, 0.000000, 1.000000
word, 0.708333, 0.291667
the, 0.677214, 0.322786
count, 1.000000, 0.000000
express, 1.000000, 0.000000
nyc, 0.666667, 0.333333
take, 0.721622, 0.278378
beauti, 0.000000, 1.000000
phl, 0.690909, 0.309091
dirti, 1.000000, 0.000000
announc, 0.647059, 0.352941
ad, 0.553191, 0.446809
further, 1.000000, 0.000000
houston, 0.771930, 0.228070
client, 1.000000, 0.000000
fair, 1.000000, 0.000000
advis, 1.000000, 0.000000
unprofession, 1.000000, 0.000000
while, 0.766667, 0.233333
assign, 1.000000, 0.000000
knew, 1.000000, 0.000000
tweet, 0.579832, 0.420168
fail, 1.000000, 0.000000
b, 0.647727, 0.352273
singl, 1.000000, 0.000000
floor, 1.000000, 0.000000
come, 0.654450, 0.345550
brother, 1.000000, 0.000000
issu, 0.826389, 0.173611
liter, 1.000000, 0.000000
meet, 1.000000, 0.000000
runway, 0.843750, 0.156250
appli, 0.433333, 0.566667
that, 0.746050, 0.253950
unit, 0.738667, 0.261333
intern, 0.500000, 0.500000
ladi, 0.464286, 0.535714
broke, 1.000000, 0.000000
p, 0.000000, 1.000000
event, 0.000000, 1.000000
stand, 1.000000, 0.000000
up, 0.764869, 0.235131
still, 0.839506, 0.160494
amp, 0.742496, 0.257504
becom, 0.000000, 1.000000
howev, 1.000000, 0.000000
rent, 1.000000, 0.000000
disgrac, 1.000000, 0.000000
share, 0.481481, 0.518519
sunday, 0.622222, 0.377778
veri, 0.674419, 0.325581
denver, 0.607595, 0.392405
counter, 1.000000, 0.000000
incred, 0.555556, 0.444444
access, 0.536585, 0.463415
accept, 0.745455, 0.254545
public, 1.000000, 0.000000
request, 0.634146, 0.365854
profession, 0.000000, 1.000000
correct, 0.603774, 0.396226
hot, 0.000000, 1.000000
congrat, 0.000000, 1.000000
record, 0.666667, 0.333333
reward, 1.000000, 0.000000
without, 0.885714, 0.114286
let, 0.733083, 0.266917
flown, 0.621622, 0.378378
promis, 1.000000, 0.000000
secur, 0.677419, 0.322581
fl, 0.566667, 0.433333
blame, 1.000000, 0.000000
learn, 1.000000, 0.000000
worth, 1.000000, 0.000000
notic, 0.666667, 0.333333
drive, 0.732143, 0.267857
shock, 1.000000, 0.000000
bother, 1.000000, 0.000000
beach, 0.000000, 1.000000
anyon, 0.875000, 0.125000
plane, 0.815493, 0.184507
huge, 0.512821, 0.487179
until, 0.894737, 0.105263
problem, 0.763333, 0.236667
h, 1.000000, 0.000000
divert, 1.000000, 0.000000
group, 0.680000, 0.320000
exit, 1.000000, 0.000000
blue, 0.522727, 0.477273
respect, 1.000000, 0.000000
hi, 0.258065, 0.741935
disappoint, 1.000000, 0.000000
discount, 0.000000, 1.000000
excit, 0.000000, 1.000000
dc, 0.559322, 0.440678
prepar, 1.000000, 0.000000
iphon, 0.000000, 1.000000
thankyou, 0.000000, 1.000000
clt, 0.688889, 0.311111
credit, 0.696296, 0.303704
she, 0.647619, 0.352381
sat, 1.000000, 0.000000
too, 0.672269, 0.327731
wonder, 0.373134, 0.626866
yell, 1.000000, 0.000000
spent, 1.000000, 0.000000
miami, 0.705882, 0.294118
worri, 0.370370, 0.629630
rememb, 1.000000, 0.000000
april, 0.000000, 1.000000
sinc, 0.857143, 0.142857
ewr, 0.766234, 0.233766
ski, 1.000000, 0.000000
morn, 0.546584, 0.453416
r, 0.571429, 0.428571
got, 0.640523, 0.359477
match, 1.000000, 0.000000
shame, 1.000000, 0.000000
usairway, 0.777336, 0.222664
lie, 1.000000, 0.000000
horribl, 1.000000, 0.000000
control, 1.000000, 0.000000
yo, 1.000000, 0.000000
onto, 1.000000, 0.000000
link, 0.704225, 0.295775
august, 0.000000, 1.000000
park, 1.000000, 0.000000
direct, 0.627273, 0.372727
pm, 0.811765, 0.188235
patient, 1.000000, 0.000000
kill, 1.000000, 0.000000
situat, 0.700000, 0.300000
cross, 0.459459, 0.540541
tuesday, 0.675676, 0.324324
transfer, 1.000000, 0.000000
actual, 0.747573, 0.252427
hire, 1.000000, 0.000000
top, 0.666667, 0.333333
didnt, 0.806763, 0.193237
posit, 0.476190, 0.523810
near, 1.000000, 0.000000
crew, 0.618257, 0.381743
replac, 1.000000, 0.000000
been, 0.889019, 0.110981
dfw, 0.631944, 0.368056
lack, 1.000000, 0.000000
had, 0.797217, 0.202783
question, 0.488095, 0.511905
which, 0.823529, 0.176471
street, 0.000000, 1.000000
previous, 1.000000, 0.000000
charact, 1.000000, 0.000000
togeth, 0.701493, 0.298507
inflight, 0.512821, 0.487179
jfk, 0.685714, 0.314286
profit, 1.000000, 0.000000
obvious, 1.000000, 0.000000
cater, 1.000000, 0.000000
inform, 0.763158, 0.236842
advisori, 0.000000, 1.000000
hey, 0.623188, 0.376812
lose, 1.000000, 0.000000
seem, 0.831683, 0.168317
assist, 0.703704, 0.296296
follow, 0.284264, 0.715736
search, 1.000000, 0.000000
spoke, 1.000000, 0.000000
those, 0.550000, 0.450000
form, 0.791667, 0.208333
youv, 0.793103, 0.206897
virginamerica, 0.000000, 1.000000
about, 0.729459, 0.270541
tmrw, 1.000000, 0.000000
attitud, 1.000000, 0.000000
messag, 0.741573, 0.258427
inconveni, 1.000000, 0.000000
fee, 0.692982, 0.307018
member, 0.730337, 0.269663
fix, 0.848485, 0.151515
video, 0.520000, 0.480000
or, 0.693750, 0.306250
bus, 1.000000, 0.000000
left, 0.664773, 0.335227
entir, 1.000000, 0.000000
better, 0.723164, 0.276836
final, 0.612245, 0.387755
push, 1.000000, 0.000000
month, 0.616279, 0.383721
act, 1.000000, 0.000000
wtf, 1.000000, 0.000000
internet, 1.000000, 0.000000
lol, 0.377358, 0.622642
center, 1.000000, 0.000000
walk, 1.000000, 0.000000
dal, 0.000000, 1.000000
media, 0.567568, 0.432432
resolut, 1.000000, 0.000000
battl, 0.000000, 1.000000
back, 0.710728, 0.289272
hung, 1.000000, 0.000000
outstand, 0.000000, 1.000000
drop, 0.766667, 0.233333
entertain, 0.656250, 0.343750
report, 1.000000, 0.000000
yet, 0.813333, 0.186667
begin, 1.000000, 0.000000
weather, 0.726667, 0.273333
reimburs, 1.000000, 0.000000
philli, 0.727273, 0.272727
longer, 0.838710, 0.161290
again, 0.831135, 0.168865
log, 1.000000, 0.000000
tampa, 1.000000, 0.000000
msg, 1.000000, 0.000000
respons, 0.669643, 0.330357
everi, 0.796460, 0.203540
known, 1.000000, 0.000000
effort, 0.000000, 1.000000
equip, 1.000000, 0.000000
put, 0.807947, 0.192053
weekend, 0.428571, 0.571429
use, 0.616725, 0.383275
given, 1.000000, 0.000000
repeat, 1.000000, 0.000000
door, 1.000000, 0.000000
rd, 1.000000, 0.000000
was, 0.750000, 0.250000
happi, 0.563830, 0.436170
screen, 1.000000, 0.000000
auto, 1.000000, 0.000000
havent, 0.867347, 0.132653
twice, 1.000000, 0.000000
omg, 0.000000, 1.000000
shitti, 1.000000, 0.000000
wo, 1.000000, 0.000000
aa, 0.685921, 0.314079
solut, 1.000000, 0.000000
head, 0.589286, 0.410714
asap, 0.666667, 0.333333
slow, 1.000000, 0.000000
via, 0.522936, 0.477064
employe, 0.768595, 0.231405
faster, 1.000000, 0.000000
found, 0.687500, 0.312500
book, 0.669388, 0.330612
birthday, 0.468750, 0.531250
polic, 1.000000, 0.000000
bna, 1.000000, 0.000000
readi, 0.500000, 0.500000
crazi, 1.000000, 0.000000
return, 0.687500, 0.312500
mail, 1.000000, 0.000000
incid, 1.000000, 0.000000
yeah, 0.772727, 0.227273
cool, 0.507937, 0.492063
catch, 0.580645, 0.419355
of, 0.719828, 0.280172
send, 0.607692, 0.392308
btw, 0.400000, 0.600000
flyingitforward, 0.000000, 1.000000
atlanta, 0.000000, 1.000000
expens, 1.000000, 0.000000
paid, 1.000000, 0.000000
then, 0.817901, 0.182099
he, 0.650350, 0.349650
famili, 0.662921, 0.337079
front, 1.000000, 0.000000
k, 0.727273, 0.272727
carryon, 1.000000, 0.000000
eat, 1.000000, 0.000000
wasnt, 0.819149, 0.180851
behind, 1.000000, 0.000000
sure, 0.624309, 0.375691
code, 0.533333, 0.466667
wast, 1.000000, 0.000000
somebodi, 1.000000, 0.000000
you, 0.613205, 0.386795
be, 0.710887, 0.289113
forgot, 1.000000, 0.000000
enough, 0.791667, 0.208333
emerg, 1.000000, 0.000000
qualiti, 1.000000, 0.000000
offer, 0.666667, 0.333333
lovedragonss, 0.000000, 1.000000
jblu, 0.000000, 1.000000
mexico, 0.476190, 0.523810
sick, 1.000000, 0.000000
all, 0.715232, 0.284768
gave, 0.760563, 0.239437
step, 1.000000, 0.000000
somewher, 1.000000, 0.000000
second, 0.573770, 0.426230
lame, 1.000000, 0.000000
just, 0.632845, 0.367155
svc, 1.000000, 0.000000
failur, 1.000000, 0.000000
toward, 1.000000, 0.000000
their, 0.765854, 0.234146
friday, 0.516129, 0.483871
devic, 1.000000, 0.000000
away, 0.614286, 0.385714
bag, 0.856954, 0.143046
pictur, 0.000000, 1.000000
wife, 0.767442, 0.232558
prefer, 1.000000, 0.000000
appreci, 0.372671, 0.627329
case, 0.729167, 0.270833
set, 0.500000, 0.500000
loyal, 0.750000, 0.250000
gate, 0.790654, 0.209346
taxi, 1.000000, 0.000000
ohar, 1.000000, 0.000000
full, 0.848837, 0.151163
arriv, 0.794595, 0.205405
treatment, 1.000000, 0.000000
post, 0.666667, 0.333333
yes, 0.594937, 0.405063
well, 0.559809, 0.440191
after, 0.823276, 0.176724
neveragain, 1.000000, 0.000000
wont, 0.905556, 0.094444
fire, 1.000000, 0.000000
tv, 0.756098, 0.243902
itinerari, 1.000000, 0.000000
tomorrow, 0.569536, 0.430464
hang, 1.000000, 0.000000
resolv, 0.720000, 0.280000
unless, 1.000000, 0.000000
should, 0.770968, 0.229032
free, 0.534351, 0.465649
work, 0.673267, 0.326733
badcustomerservic, 1.000000, 0.000000
stori, 1.000000, 0.000000
mean, 0.715789, 0.284211
damag, 1.000000, 0.000000
w, 0.801242, 0.198758
food, 0.802817, 0.197183
doubl, 1.000000, 0.000000
dragon, 0.000000, 1.000000
mechan, 1.000000, 0.000000
cover, 1.000000, 0.000000
crash, 1.000000, 0.000000
earn, 0.615385, 0.384615
hundr, 1.000000, 0.000000
american, 0.565789, 0.434211
airplan, 1.000000, 0.000000
wsj, 0.000000, 1.000000
youll, 1.000000, 0.000000
impress, 0.375000, 0.625000
program, 0.600000, 0.400000
insan, 1.000000, 0.000000
airlin, 0.706740, 0.293260
virgin, 0.384615, 0.615385
babi, 0.677419, 0.322581
honest, 1.000000, 0.000000
